Date,AGG_exp_return,EEM_exp_return,IAU_exp_return,IEF_exp_return,IEV_exp_return,ITOT_exp_return,IYR_exp_return,SHY_exp_return,AGG_uncertainty,EEM_uncertainty,IAU_uncertainty,IEF_uncertainty,IEV_uncertainty,ITOT_uncertainty,IYR_uncertainty,SHY_uncertainty,AGG_mae,EEM_mae,IAU_mae,IEF_mae,IEV_mae,ITOT_mae,IYR_mae,SHY_mae
2018-07-24,0.029101586,0.06412039,0.09593927,0.03987652,0.020259514,0.020197464,0.03258771,0.018878555,0.0027788358,0.002777882,0.0055738054,0.0043228064,0.0029037679,0.0032027462,0.0016097439,0.001737119,0.009490626,0.114166565,0.06084248,0.011370585,0.11883144,0.07950947,0.038553454,0.0047834907
2018-07-25,0.028798949,0.06388622,0.096081264,0.039940007,0.019927323,0.019960376,0.03233638,0.018954797,0.0027628571,0.0027230242,0.005576568,0.004295159,0.0028151595,0.0032812967,0.0016063548,0.0016130819,0.008843029,0.11218489,0.057739276,0.01078193,0.11830935,0.0782902,0.03723521,0.0044994145
2018-07-26,0.028984958,0.06428971,0.09550419,0.039919592,0.020586655,0.020300105,0.03253571,0.018704975,0.0028330781,0.002780923,0.0055280756,0.0043308497,0.0029972792,0.0031897253,0.0016043978,0.0016090869,0.008251538,0.110132925,0.054274824,0.010113426,0.11729267,0.076855324,0.035102963,0.004296555
2018-07-27,0.02915106,0.064957336,0.09574964,0.040375102,0.021663079,0.021427259,0.033118833,0.01869488,0.0032075047,0.0028453765,0.005504081,0.004270832,0.0029382487,0.0032363753,0.0016498427,0.0017580534,0.0078043593,0.1085009,0.05161264,0.009669175,0.11638992,0.074340455,0.034689873,0.0041256268
2018-07-30,0.028925465,0.0651861,0.09592433,0.0401896,0.021896694,0.021781154,0.033276226,0.018607477,0.0031044313,0.0030085428,0.005925794,0.0042945463,0.0028272772,0.003128403,0.0016321412,0.0017610854,0.0073300195,0.10567916,0.04889261,0.009118066,0.115052745,0.07114914,0.03475645,0.003964444
2018-07-31,0.029101934,0.06525131,0.09558878,0.04045986,0.021812053,0.021584643,0.033218104,0.018610012,0.0030573555,0.003009993,0.0055535166,0.004186535,0.0029573601,0.0032807542,0.0016514894,0.0017091722,0.0068935268,0.104813874,0.047175195,0.008636364,0.11454771,0.06888587,0.032524917,0.0037853792
2018-08-01,0.028992489,0.06523061,0.09565568,0.040651485,0.022125728,0.021961067,0.033218224,0.018591827,0.0031519735,0.0029689933,0.0056482498,0.004194171,0.0029433058,0.0032783987,0.0016784811,0.0017453309,0.0065109176,0.10412519,0.04464348,0.008249666,0.11458094,0.06756212,0.030907054,0.0035928835
2018-08-02,0.029197602,0.06517049,0.095655225,0.04077198,0.0220172,0.021745056,0.033214133,0.018732721,0.0030093603,0.002940362,0.0057346085,0.004563734,0.0030240598,0.0035052283,0.0017688283,0.001742054,0.006220781,0.102814965,0.041449044,0.00792746,0.114142664,0.066754766,0.029775934,0.0034343998
2018-08-03,0.0290617,0.06516606,0.09571286,0.040268227,0.02175563,0.02164652,0.033180885,0.018601367,0.0030594852,0.0028687988,0.0055504316,0.00451518,0.0030045619,0.0033252006,0.0016043962,0.0017228589,0.005883624,0.102597654,0.039431173,0.0075425906,0.1140844,0.06616706,0.02790384,0.0033086673
2018-08-06,0.029015804,0.06431607,0.09554501,0.040247116,0.020559903,0.020280099,0.032536592,0.018751057,0.002873316,0.0029281892,0.005626846,0.004474358,0.0030370606,0.003290803,0.0015659118,0.0016931841,0.0055697146,0.10090691,0.03683944,0.007219535,0.11263484,0.06479911,0.025767997,0.0032261608
2018-08-07,0.028935818,0.064664245,0.095637195,0.040172018,0.021266347,0.021028435,0.032927506,0.01869866,0.0029687672,0.0028491826,0.0056210803,0.004175471,0.0029073134,0.003175916,0.0016665987,0.0017065037,0.0052897474,0.100930996,0.035053033,0.006917815,0.11204014,0.063613,0.024564018,0.003177304
2018-08-08,0.029205412,0.06494723,0.09572182,0.040192705,0.021570621,0.02141224,0.033175375,0.01868904,0.0030569155,0.0027969833,0.00558137,0.0041322494,0.0027557155,0.0031254583,0.0016490578,0.0017191563,0.005034473,0.10069309,0.03314244,0.0066160555,0.111361645,0.06269693,0.024325578,0.0030537099
2018-08-09,0.029115153,0.065448135,0.095715255,0.040313117,0.022098465,0.02214134,0.033429585,0.018567923,0.0031513635,0.003070348,0.005754835,0.004221456,0.003001402,0.0033499778,0.001682644,0.0017732419,0.004810799,0.100388944,0.030769862,0.0063791913,0.10917422,0.060867287,0.024557332,0.0030028766
2018-08-10,0.028909458,0.06441595,0.09572522,0.04019857,0.020892423,0.020891957,0.032877203,0.01870416,0.0029835352,0.002894192,0.0056567225,0.0043813377,0.0029440958,0.0032458357,0.0016271753,0.0017087703,0.004622633,0.09739814,0.028905502,0.0063107014,0.10478139,0.058416605,0.025712527,0.0029875054
2018-08-13,0.02915591,0.065271735,0.09567871,0.04069998,0.022103436,0.022010703,0.03324879,0.018588314,0.0030531492,0.0030183108,0.0055723027,0.004511609,0.0030320238,0.0034373032,0.0017409688,0.0017254411,0.0044844532,0.09272091,0.028536392,0.0062823826,0.100167796,0.05569076,0.026090618,0.002953627
2018-08-14,0.028848661,0.06508336,0.09585096,0.040236685,0.021614138,0.021445852,0.033040944,0.018680088,0.0028808648,0.002939403,0.005411317,0.004271238,0.0030645453,0.0032457684,0.0016591162,0.0017207917,0.004411232,0.089209795,0.026831502,0.0063866777,0.096183285,0.054038327,0.026008887,0.0029602698
2018-08-15,0.02891885,0.06500155,0.09563704,0.04003489,0.021441765,0.021313813,0.033037618,0.018574966,0.0030308205,0.0029892658,0.005543881,0.004229181,0.0030285278,0.0035379892,0.0016599641,0.0017055842,0.0042873756,0.08224228,0.027475033,0.0064158645,0.090742655,0.051279698,0.025725374,0.0029359255
2018-08-16,0.028802264,0.06475788,0.095816545,0.040172108,0.02120247,0.02113809,0.032825314,0.018708477,0.0029876858,0.0029488544,0.0055824094,0.004349853,0.0030515539,0.0033054047,0.001670775,0.0017343217,0.004215802,0.07542145,0.028054213,0.0065688514,0.08621945,0.04936524,0.02402359,0.002916142
2018-08-17,0.028885705,0.06473286,0.095724545,0.040116783,0.021103917,0.020908153,0.032773793,0.018669628,0.0029177344,0.0029306717,0.0056533776,0.0044649667,0.0030452546,0.003449104,0.0016027841,0.0016983821,0.004118712,0.07054826,0.027854854,0.0064819264,0.08198035,0.04804663,0.022294667,0.0028853188
2018-08-20,0.02894319,0.0643364,0.0956835,0.03985544,0.020525165,0.020422779,0.032678444,0.01866623,0.0028144815,0.0027852498,0.005360439,0.004253394,0.0029066391,0.003313025,0.001632797,0.0015868861,0.004364773,0.06731214,0.026503785,0.0069819293,0.079004675,0.04700731,0.021126179,0.002928204
2018-08-21,0.028927246,0.0646966,0.09565678,0.039874382,0.020993244,0.020733092,0.032763846,0.018653968,0.0029058738,0.0028491318,0.0056736995,0.0042760493,0.0030511874,0.003443333,0.001643229,0.0016455367,0.004672363,0.066783175,0.02458244,0.0075527993,0.07720329,0.04665451,0.019330868,0.0029659732
2018-08-22,0.029073082,0.06492079,0.09559129,0.040219713,0.021636283,0.021397388,0.033107534,0.018526591,0.0030616291,0.0028894972,0.0055170096,0.004163462,0.0030485012,0.0032219728,0.0016420219,0.0017121894,0.0051937355,0.06693252,0.023983825,0.008581268,0.075366765,0.045752227,0.01791018,0.0030721717
2018-08-23,0.029047003,0.06515568,0.09584105,0.040568437,0.021838795,0.021569904,0.03304825,0.018691994,0.003007725,0.0029580498,0.005611387,0.0045104604,0.0030072033,0.0034270326,0.0017214528,0.001728716,0.0055002826,0.06547038,0.022842543,0.009251992,0.07341781,0.04514888,0.017222362,0.0031512608
2018-08-24,0.029010426,0.06453232,0.09519382,0.04024264,0.020990651,0.020766376,0.03280145,0.01857917,0.0030421235,0.002889985,0.0055905622,0.0042497083,0.0030171927,0.0033720739,0.0016637935,0.0016963677,0.0058193086,0.0648705,0.023285931,0.009805546,0.07210759,0.045274965,0.01642765,0.0032125022
2018-08-27,0.028953237,0.06434602,0.095609546,0.04009832,0.020701492,0.02049778,0.03264516,0.018774105,0.0028585913,0.002852194,0.0055805626,0.004166627,0.003024254,0.0034351095,0.0016953555,0.0016627649,0.0058452333,0.06610019,0.024218181,0.009826389,0.07219755,0.046663955,0.015432125,0.003188635
2018-08-28,0.02903923,0.06441925,0.09586865,0.040057242,0.020830555,0.020603172,0.032729037,0.018719787,0.0028992863,0.002894449,0.0054912823,0.004196042,0.002910979,0.003349432,0.0017082135,0.0016734743,0.0055471426,0.068560734,0.024497641,0.009357361,0.07340358,0.048653264,0.014703081,0.0030735338
2018-08-29,0.028851254,0.0644744,0.095845886,0.04017683,0.020865928,0.020634424,0.032682918,0.018779084,0.00286127,0.0029105865,0.0052982913,0.0043267887,0.0030016722,0.003450372,0.0016473101,0.0016610281,0.0052540516,0.07197092,0.024069408,0.008858138,0.07483258,0.05111946,0.013857641,0.0029459572
2018-08-30,0.029076474,0.06458684,0.09594825,0.04025113,0.02109721,0.020858627,0.03288929,0.018754708,0.002966437,0.0028322737,0.0055711046,0.0041697766,0.0030609395,0.0033513836,0.0017277721,0.0017972226,0.004993049,0.07107266,0.023653366,0.008555677,0.074587695,0.051767524,0.013796509,0.002890326
2018-08-31,0.028924812,0.06542833,0.09587762,0.04056403,0.022024509,0.021698663,0.033160154,0.018610382,0.0031635386,0.003006051,0.0055453125,0.004361253,0.003072278,0.003363092,0.0017181233,0.0017540941,0.0048120627,0.07032675,0.022553165,0.00814354,0.073551275,0.052225348,0.01375048,0.0028201265
2018-09-04,0.028984964,0.06554898,0.095590405,0.040783472,0.022287402,0.022129858,0.033348143,0.018572709,0.003111626,0.0030378099,0.0056999708,0.0045269863,0.0030393181,0.0033917283,0.0016453216,0.0018235767,0.0046712267,0.067742005,0.020933418,0.0077388505,0.07094257,0.051915914,0.015146316,0.002736037
2018-09-05,0.02918692,0.06570466,0.09570235,0.040657286,0.022466004,0.022137329,0.033410575,0.0185626,0.0031751064,0.0031451,0.005671028,0.004335133,0.0033407053,0.0036155381,0.0017107346,0.0017662393,0.004497781,0.06455445,0.020366004,0.0073805456,0.06767259,0.051451184,0.01611088,0.0026459626
2018-09-06,0.029127767,0.06563033,0.09538951,0.040715013,0.022763511,0.02235643,0.033419203,0.018483358,0.0032016526,0.0031624888,0.0057114214,0.004497558,0.003215687,0.0035622558,0.0017384405,0.0017891377,0.0043756263,0.060369886,0.019682966,0.0070357923,0.06328109,0.050367437,0.01639324,0.0025622055
2018-09-07,0.029087482,0.06624008,0.09576381,0.04103263,0.023425568,0.023165876,0.033801824,0.018527769,0.0033569653,0.0032719865,0.0056186104,0.004659527,0.0035251959,0.003764205,0.001777047,0.001824031,0.0045071817,0.05516085,0.018563097,0.006768343,0.05817876,0.04884969,0.017253308,0.0024675652
2018-09-10,0.029359087,0.06630381,0.09572333,0.040903956,0.02344161,0.022921877,0.03357419,0.018493619,0.003276509,0.0033589897,0.005857163,0.004804599,0.003589022,0.0039215265,0.0018371042,0.0018158754,0.0044893594,0.050960053,0.01741509,0.0065082354,0.054026343,0.04770674,0.017168952,0.0023867805
2018-09-11,0.029348403,0.06637105,0.09548332,0.04076756,0.023628559,0.023121102,0.033786297,0.018389586,0.0034716923,0.00340981,0.0059412345,0.004723363,0.0036922179,0.0038327929,0.0018294388,0.0018610862,0.0049799453,0.04707756,0.01628252,0.006980712,0.050289333,0.047303934,0.017589727,0.0023526035
2018-09-12,0.029300984,0.06631212,0.0956001,0.040723197,0.023466391,0.023225967,0.033816755,0.01837994,0.0034384986,0.003396776,0.005768119,0.0045851306,0.0035629445,0.0037303981,0.0017669362,0.0018406453,0.0053859674,0.04322743,0.015790729,0.0072598117,0.047478218,0.045947284,0.019513048,0.0023198402
2018-09-13,0.029671801,0.06712285,0.09545197,0.04111096,0.024772232,0.024242187,0.034249835,0.018228378,0.0038037065,0.0035568317,0.0059220614,0.0047566667,0.0040091393,0.0039915075,0.0020163492,0.0018921712,0.00612964,0.043089375,0.014900051,0.008180752,0.04777001,0.047087297,0.020062447,0.0024163031
2018-09-14,0.029250534,0.067130424,0.095527574,0.041077897,0.024665061,0.024489673,0.034398925,0.018284954,0.0039946525,0.00360555,0.006195239,0.0047618174,0.00382193,0.0041273492,0.0019835935,0.0019447402,0.0071984692,0.04265578,0.014477195,0.009445848,0.04786769,0.048322134,0.021355987,0.0026285227
2018-09-17,0.029514203,0.06772635,0.09574934,0.041458994,0.02547335,0.025206363,0.0347152,0.018199781,0.0040251766,0.00377027,0.0060559204,0.004725855,0.0042551206,0.004324104,0.0020011524,0.002001044,0.00816365,0.04117253,0.013612883,0.010460639,0.047899153,0.048207663,0.022883058,0.002839899
2018-09-18,0.029219951,0.066711664,0.095610596,0.041163117,0.024293251,0.023912765,0.034160174,0.018341098,0.0037924997,0.0033311646,0.005894909,0.0047294977,0.0035183746,0.0037867867,0.0018743634,0.0019154983,0.009477146,0.041645057,0.012920702,0.012093281,0.048092306,0.048893243,0.024462137,0.0031071785
2018-09-19,0.02961924,0.06757566,0.09547995,0.0415398,0.025230665,0.024881287,0.034545295,0.018235357,0.003938465,0.003569882,0.0061425073,0.0050754766,0.003977468,0.0039661233,0.0018987962,0.001973226,0.010825452,0.04281018,0.013881897,0.013716076,0.048937224,0.04925629,0.02803444,0.0033711272
2018-09-20,0.029263001,0.067170635,0.09595725,0.04115019,0.02471665,0.02452935,0.03437526,0.01828577,0.0037166772,0.0035014297,0.0061323605,0.004480646,0.0037476637,0.0038084898,0.00192466,0.0018552289,0.011947522,0.043895025,0.014978866,0.015062156,0.050815824,0.04967646,0.030231109,0.0035177332
2018-09-21,0.029618973,0.066531494,0.09523395,0.04084255,0.023793403,0.02343348,0.034020457,0.018225241,0.0034989577,0.0033109803,0.005965976,0.004352381,0.0033709658,0.00365592,0.0017865741,0.0018342006,0.012425085,0.043733448,0.01570781,0.01560693,0.051397495,0.04887764,0.032274526,0.0035840673
2018-09-24,0.029439842,0.06641354,0.09529068,0.04088455,0.023747277,0.023504412,0.03412667,0.01827102,0.0036472778,0.0032247105,0.0057535707,0.0041485284,0.003309961,0.0036998894,0.0018117815,0.0018059444,0.013071379,0.042810403,0.01598004,0.016368164,0.051216427,0.04783839,0.03653762,0.0036839417
2018-09-25,0.029475128,0.066458866,0.09577454,0.040869195,0.023673184,0.02338903,0.03397979,0.018420914,0.0034487948,0.003245477,0.005868475,0.0042716335,0.0032705185,0.0035698232,0.0017493996,0.0017934748,0.013525021,0.041702252,0.016684212,0.016855702,0.050828233,0.04659599,0.040486082,0.0037059283
2018-09-26,0.029110909,0.06658528,0.095658526,0.04089351,0.023868354,0.023720456,0.034166817,0.01830978,0.0035168035,0.0032098077,0.00576171,0.004120823,0.003191303,0.0035945727,0.0018090565,0.0017325276,0.013815192,0.04032403,0.016479813,0.017081726,0.05047732,0.044934947,0.04484193,0.0037468132
2018-09-27,0.029254068,0.06582771,0.0959178,0.040617768,0.022859015,0.022762252,0.033790544,0.01848662,0.00324832,0.0031083345,0.005751003,0.00396172,0.0029722864,0.0033487263,0.0016890832,0.0017618159,0.014073179,0.038735654,0.01567459,0.017357912,0.049672954,0.04309985,0.04926401,0.003756983
2018-09-28,0.029094093,0.06551718,0.095613696,0.04044229,0.022433024,0.022213522,0.0334619,0.018527195,0.0029533966,0.0030849054,0.005755006,0.0041937926,0.0030104578,0.0034644785,0.0017165653,0.0017426661,0.014377432,0.03662279,0.015012213,0.017422337,0.04765188,0.041299284,0.051460408,0.0036980708
2018-10-01,0.0293333,0.0660204,0.0955461,0.04056923,0.022957034,0.02291439,0.033796154,0.018378407,0.0033885401,0.003032384,0.0057573025,0.004168504,0.0028794121,0.0035256445,0.0017126255,0.0017410796,0.0147103,0.034963455,0.014076273,0.017887564,0.04630986,0.04048105,0.053776175,0.003692384
2018-10-02,0.029154828,0.06603536,0.095912665,0.040773764,0.023040384,0.02293821,0.03382071,0.018555962,0.0033379996,0.0030514987,0.0059220893,0.004089648,0.0029329278,0.0033422513,0.0017326076,0.0017366321,0.015104922,0.03200993,0.01371862,0.018270915,0.044308826,0.039135415,0.056937423,0.0037148285
2018-10-03,0.029233247,0.06531343,0.095833145,0.040618576,0.022029236,0.021735298,0.033203714,0.018695993,0.003121169,0.0029844583,0.0055428525,0.0042061443,0.002722137,0.0033307185,0.0016886595,0.0017454885,0.015796337,0.029360972,0.014306106,0.019136231,0.042720582,0.037925556,0.06047512,0.0037130574
2018-10-04,0.029361911,0.06603358,0.095499575,0.040793136,0.02315474,0.022796243,0.033672832,0.018443257,0.003231398,0.0032140038,0.005760046,0.0044067814,0.0032478054,0.0035779,0.0017204894,0.001799049,0.016501904,0.029640783,0.014882991,0.019708432,0.039598923,0.035642102,0.06523312,0.0037013714
2018-10-05,0.029525083,0.06623015,0.095449954,0.040958196,0.023374302,0.02292834,0.0338165,0.018497126,0.0034540778,0.0033293173,0.0060044434,0.004432047,0.0033510597,0.0035350213,0.0018176008,0.0018361495,0.017321797,0.029724397,0.0158996,0.020576116,0.0362442,0.03295464,0.069146805,0.0037079528
2018-10-08,0.029558867,0.065811254,0.09542056,0.040894233,0.022906765,0.022353444,0.033550322,0.018523907,0.003163003,0.0032415078,0.0055673467,0.0044075865,0.0034718649,0.0037559657,0.0017820309,0.0017248353,0.017932488,0.03043671,0.016424341,0.020999637,0.033839803,0.030429004,0.06917636,0.0037235357
2018-10-09,0.029437255,0.06534629,0.09533443,0.04047229,0.022211839,0.021879466,0.033377714,0.018520484,0.0032015764,0.003175381,0.005632576,0.0045759385,0.00322822,0.0036191249,0.0017224291,0.0017655685,0.0183523,0.031790145,0.017309178,0.021257166,0.032198455,0.028195422,0.06809393,0.0037371307
2018-10-10,0.029567607,0.06685065,0.095132485,0.041447937,0.024414716,0.023756169,0.03417556,0.01836843,0.0036783242,0.0035407047,0.0059983013,0.0048362208,0.0038903453,0.0040144804,0.001913348,0.0019363527,0.018873505,0.035903625,0.01818567,0.021584312,0.032188725,0.028170668,0.06923996,0.003763164
2018-10-11,0.02975022,0.06802928,0.09544589,0.041528583,0.026065601,0.02573289,0.035030063,0.018167056,0.0042577046,0.003848201,0.0063895336,0.004898182,0.0046439352,0.0045415545,0.0021564171,0.0020439525,0.018932413,0.03991508,0.021408523,0.021341082,0.03330131,0.030013835,0.072020575,0.0037845098
2018-10-12,0.029507095,0.06829525,0.09584399,0.041637056,0.026398664,0.026035145,0.03505464,0.01820195,0.0042271586,0.004099017,0.0064008934,0.0048132576,0.004590276,0.0045356816,0.0022028391,0.0020900047,0.019148441,0.040787682,0.024283728,0.021399802,0.03405518,0.03129587,0.07598221,0.003843285
2018-10-15,0.029538918,0.06822551,0.095757194,0.041984856,0.02643777,0.026043022,0.035126824,0.018233752,0.0043608597,0.0039683324,0.006498475,0.0049522687,0.004667178,0.004665774,0.0021494022,0.0020700512,0.019626584,0.041294575,0.027144948,0.021730635,0.034036398,0.03274593,0.07969154,0.003914999
2018-10-16,0.029517064,0.068365306,0.095825195,0.041670617,0.026496548,0.026297763,0.03521962,0.018063562,0.004288212,0.0040080533,0.0063119708,0.0047614826,0.0047144913,0.004492281,0.0021817668,0.0021189745,0.019999554,0.039127324,0.029674878,0.021950386,0.03230194,0.03184133,0.080627084,0.004028639
2018-10-17,0.029604524,0.06801017,0.09573931,0.041694306,0.025940012,0.025764447,0.035052743,0.01820301,0.00405252,0.0037980932,0.0063799187,0.0048981537,0.004605966,0.0045834505,0.0021182606,0.0020306748,0.020717556,0.03880096,0.031181825,0.022686442,0.031813186,0.031511504,0.082771204,0.0042187227
2018-10-18,0.029520748,0.06872686,0.095410004,0.041990925,0.027163675,0.026627176,0.03527214,0.018011058,0.004324417,0.0042491974,0.0064143836,0.00509714,0.005039102,0.0047825407,0.002229368,0.0021210972,0.021274172,0.041356318,0.03315228,0.022951588,0.033313192,0.03281001,0.08383039,0.0043205763
2018-10-19,0.030064471,0.069159366,0.09532026,0.041905984,0.027488867,0.026992546,0.035587683,0.017860383,0.0046873996,0.004307306,0.0068955338,0.0052064704,0.0053647566,0.0051006437,0.0023075743,0.0021583526,0.021875568,0.042584114,0.034625962,0.023509793,0.034338966,0.034085564,0.08514622,0.0045484942
2018-10-22,0.02974395,0.06915257,0.09572664,0.04204113,0.027602646,0.02727512,0.035728514,0.017994512,0.004599138,0.004497915,0.0066868076,0.005302394,0.0053537446,0.005329027,0.002305925,0.0021360917,0.02253206,0.041845795,0.03637977,0.023941293,0.035100095,0.034934677,0.08762821,0.004683899
2018-10-23,0.029717721,0.07022051,0.09574454,0.042589284,0.029031876,0.028870137,0.03625289,0.017838689,0.0051339595,0.004855419,0.006912972,0.005496311,0.006182209,0.005992264,0.0026645283,0.0023439545,0.022798613,0.042423237,0.0388465,0.023756165,0.035944693,0.036021326,0.089210175,0.004721716
2018-10-24,0.029965935,0.070654586,0.095633335,0.04253748,0.029561237,0.029075086,0.036361348,0.01777581,0.005308531,0.005000378,0.0071338033,0.0055857315,0.006621695,0.0063101067,0.0026304815,0.002387129,0.02293031,0.04754984,0.04077594,0.023206491,0.040475104,0.04122969,0.09070848,0.004655686
2018-10-25,0.029766934,0.07019253,0.0954999,0.042567227,0.029075386,0.028480528,0.036187656,0.017768176,0.005245713,0.0048082103,0.0070240386,0.005668997,0.0062337914,0.005942126,0.0026332662,0.0023276743,0.023274515,0.048094846,0.042283975,0.023177339,0.0424399,0.043815833,0.09048096,0.004680988
2018-10-26,0.029692842,0.071001016,0.0961628,0.042776376,0.030048173,0.030059723,0.036732927,0.017860234,0.0053891432,0.005339642,0.007492345,0.0060679493,0.006815725,0.0067161857,0.0028379376,0.002562449,0.023489267,0.047677327,0.043567218,0.02303002,0.042669244,0.046025835,0.0907796,0.0046837837
2018-10-29,0.029781058,0.07090599,0.09580519,0.04260738,0.029908108,0.029544422,0.036518723,0.017671948,0.0054593114,0.005127409,0.007202207,0.0059379963,0.0065897787,0.0060494663,0.0028055809,0.002474399,0.023759449,0.048947137,0.044611845,0.02273818,0.04335903,0.048461594,0.08988243,0.004659733
2018-10-30,0.029907435,0.070709735,0.095126815,0.042333532,0.029934803,0.029307947,0.036537215,0.017508894,0.0053457753,0.0051618353,0.007150566,0.005789638,0.006780367,0.0061298935,0.0026737074,0.0024439653,0.024184406,0.046556752,0.044786535,0.022963816,0.042595852,0.048871163,0.08779274,0.0047498513
2018-10-31,0.029677995,0.06992587,0.09601886,0.042166516,0.028730635,0.028414285,0.036042947,0.017934734,0.00512441,0.00473064,0.0069939303,0.005458217,0.0060024043,0.0060028215,0.0026349563,0.002307391,0.02465528,0.04397798,0.044380534,0.023361035,0.041881897,0.04867259,0.08806397,0.004859899
2018-11-01,0.029761376,0.06938001,0.09558913,0.04210494,0.027919834,0.027634354,0.035782795,0.01787437,0.004629254,0.0044699837,0.006637108,0.005172751,0.0053704693,0.005329338,0.0023194973,0.002211056,0.02499218,0.04487611,0.044267364,0.024129765,0.038517617,0.044974864,0.08783781,0.0050239973
2018-11-02,0.029774569,0.069560334,0.095771074,0.04220404,0.027944636,0.027610432,0.035779722,0.017884618,0.0047781495,0.0045200405,0.006734324,0.00541375,0.0055205254,0.0051768976,0.0022936936,0.002123308,0.025663659,0.045008507,0.04433484,0.025274403,0.03557518,0.043023795,0.088937744,0.0052846572
2018-11-05,0.029752057,0.06929874,0.09571317,0.04190622,0.027695727,0.02728866,0.035671256,0.01799668,0.004559751,0.0043587512,0.0064944513,0.004978335,0.0053500524,0.0052877655,0.002289874,0.0021900246,0.026379528,0.045174748,0.044383105,0.026596054,0.033297304,0.041332953,0.08912074,0.0055441237
2018-11-06,0.030000823,0.069680996,0.09561562,0.042019166,0.028083995,0.027548699,0.0357113,0.017857308,0.0046583414,0.004401265,0.006749003,0.0052621416,0.005504077,0.005344392,0.0024046537,0.0022175452,0.026883243,0.045653056,0.044630554,0.02770208,0.031861592,0.04004161,0.08944846,0.005759794
2018-11-07,0.029533006,0.0686746,0.09581929,0.041614503,0.026967058,0.026648339,0.03542942,0.0180998,0.0044329558,0.004020584,0.006347292,0.0047296975,0.0049735126,0.004915915,0.002236933,0.0021867158,0.027326865,0.049350444,0.045647707,0.028790435,0.02933111,0.03675533,0.088206016,0.0059897373
2018-11-08,0.0297416,0.0699441,0.0957518,0.042320516,0.028767236,0.028398652,0.036096238,0.017922163,0.00501981,0.0047778697,0.0067996373,0.0057267887,0.0062507107,0.005984139,0.0026602596,0.0023789534,0.027754474,0.05083545,0.04632425,0.029687561,0.02715997,0.0340974,0.08548604,0.006181825
2018-11-09,0.029956015,0.070622586,0.09545273,0.042434473,0.029826991,0.029180283,0.036542512,0.017664138,0.0054379497,0.0052907285,0.00727276,0.005547293,0.0067263492,0.0063067684,0.0027568378,0.0023683237,0.027994376,0.049344305,0.04616666,0.02999991,0.025806976,0.032155614,0.083673306,0.0062905857
2018-11-12,0.029770324,0.07074248,0.09586678,0.042345237,0.030001502,0.029529674,0.03668312,0.017793762,0.00542554,0.0054878416,0.007099564,0.005940182,0.0069261165,0.0066532153,0.0028469677,0.0025101122,0.028231394,0.047125593,0.045314033,0.03029315,0.02608482,0.031772614,0.082480624,0.0063547953
2018-11-13,0.030149234,0.07171786,0.09574297,0.043146443,0.031248013,0.030800339,0.037227724,0.017563611,0.005794001,0.00557931,0.0071607213,0.006274884,0.0074555455,0.0069662947,0.0030047519,0.002698563,0.02865823,0.047484126,0.043816816,0.031003999,0.024652693,0.030310178,0.081396736,0.006588738
2018-11-14,0.030316226,0.07194434,0.09578426,0.04262766,0.031431645,0.031181386,0.037240226,0.01749074,0.0059246277,0.005841446,0.007704345,0.0061296807,0.007868915,0.007195226,0.0029723018,0.0025887038,0.029057145,0.048295923,0.043216564,0.03146509,0.02412759,0.029836433,0.080919094,0.0067077638
2018-11-15,0.030006252,0.07133393,0.09577563,0.04295954,0.03087649,0.030486878,0.036992792,0.017719561,0.0053931912,0.0055272146,0.0070515713,0.0059326384,0.0072800606,0.006688987,0.0027877104,0.0025797966,0.029468885,0.05067484,0.04314409,0.032214984,0.022810051,0.027726088,0.08006766,0.0068273507
2018-11-16,0.029649882,0.072059594,0.095932014,0.042790413,0.031418156,0.030925227,0.03720691,0.0174767,0.006068184,0.005749829,0.0076620374,0.005977563,0.0075977207,0.0072677447,0.0031396812,0.0026104345,0.029744994,0.05249412,0.043669485,0.032574024,0.021309977,0.025803922,0.07688694,0.006901892
2018-11-19,0.030325986,0.07208612,0.09579118,0.043114875,0.03160991,0.031125752,0.03734494,0.017421119,0.006210128,0.005774137,0.0078117047,0.0061369813,0.007569666,0.007152879,0.0031123934,0.0027049787,0.030199263,0.052406456,0.043757737,0.033079952,0.02049617,0.024928223,0.07438249,0.0069738594
2018-11-20,0.03011758,0.07315882,0.095753334,0.043593176,0.033108674,0.032651003,0.03790204,0.017275723,0.0065282458,0.006242342,0.008079144,0.0065999515,0.008595124,0.008035786,0.0033290102,0.0028370097,0.031117715,0.050052557,0.04235678,0.034170154,0.020379724,0.024455465,0.073535435,0.007273485
2018-11-21,0.02989682,0.07293491,0.09592293,0.043132856,0.03285025,0.032132477,0.037900787,0.017285034,0.0066429004,0.0063650883,0.0079631,0.006168437,0.008705897,0.008272768,0.0033660035,0.0028695099,0.032137275,0.04877063,0.04003675,0.035698935,0.019757418,0.02342564,0.073019326,0.0077210236
2018-11-23,0.030135738,0.07348444,0.09583031,0.043420948,0.03347169,0.032989364,0.038138222,0.017359968,0.0064382516,0.0064195804,0.007885286,0.0067213182,0.008881556,0.008305795,0.0036289226,0.0028085283,0.032982066,0.046331298,0.03754304,0.036639582,0.020972766,0.02491046,0.07254557,0.008077174
