Date,DJIA,Open,High,Low,Vol.,Change %
2022/01/12,36290.32,36336.16,36453.49,36168.15,317.86M,0.11%
2022/01/11,36252.02,36058.85,36271.47,35769.38,363.19M,0.51%
2022/01/10,36068.87,36175.21,36175.21,35639.91,440.30M,-0.45%
2022/01/07,36231.66,36249.59,36382.84,36111.53,361.42M,-0.01%
2022/01/06,36236.47,36409.05,36464.19,36200.68,390.19M,-0.47%
2022/01/05,36407.11,36722.60,36952.65,36400.39,468.46M,-1.07%
2022/01/04,36799.65,36636.00,36934.84,36636.00,435.08M,0.59%
2022/01/03,36585.06,36321.59,36595.82,36246.45,347.93M,0.68%
2021/12/31,36338.30,36385.85,36484.94,36303.97,218.21M,-0.16%
2021/12/30,36398.08,36522.48,36679.44,36372.13,207.64M,-0.25%
2021/12/29,36488.63,36421.14,36571.55,36396.19,214.40M,0.25%
2021/12/28,36398.21,36302.99,36527.26,36302.99,239.09M,0.26%
2021/12/27,36302.38,35954.48,36306.61,35954.48,250.26M,0.98%
2021/12/23,35950.56,35782.42,36060.99,35782.42,250.94M,0.55%
2021/12/22,35753.89,35491.71,35764.67,35433.13,290.73M,0.74%
2021/12/21,35492.70,35069.50,35508.96,35069.50,349.67M,1.60%
2021/12/20,34932.16,35222.12,35222.12,34665.50,388.89M,-1.23%
2021/12/17,35365.44,35800.11,35800.11,35284.26,760.83M,-1.48%
2021/12/16,35897.64,36036.28,36189.83,35778.21,482.77M,-0.08%
2021/12/15,35927.43,35549.35,35943.84,35389.30,432.38M,1.08%
2021/12/14,35544.18,35605.73,35779.47,35441.74,451.23M,-0.30%
2021/12/13,35650.95,35958.93,35958.93,35609.53,451.59M,-0.89%
2021/12/10,35970.99,35830.55,35982.69,35710.43,361.20M,0.60%
2021/12/09,35754.69,35722.26,35864.24,35577.14,353.02M,0.00%
2021/12/08,35754.75,35716.85,35840.52,35602.65,387.65M,0.10%
2021/12/07,35719.43,35423.99,35819.47,35423.99,482.89M,1.40%
2021/12/06,35227.03,34633.43,35356.75,34633.43,418.75M,1.87%
2021/12/03,34580.08,34692.78,34801.31,34264.57,444.85M,-0.17%
2021/12/02,34639.79,34076.25,34759.65,34076.25,470.58M,1.82%
2021/12/01,34022.04,34678.94,35004.64,34006.98,498.38M,-1.34%
2021/11/30,34483.72,35056.99,35056.99,34424.44,678.80M,-1.86%
2021/11/29,35135.94,35017.71,35287.91,34895.89,416.04M,0.68%
2021/11/26,34899.34,35366.69,35366.69,34749.80,325.39M,-2.53%
2021/11/24,35804.38,35752.31,35825.47,35591.03,287.94M,-0.03%
2021/11/23,35813.80,35619.92,35841.52,35542.87,392.52M,0.55%
2021/11/22,35619.25,35631.41,35929.66,35615.55,420.81M,0.05%
2021/11/19,35601.98,35879.09,35879.09,35555.37,414.65M,-0.75%
2021/11/18,35870.95,35901.69,35952.63,35654.39,435.08M,-0.17%
2021/11/17,35931.05,36159.70,36159.70,35909.48,358.31M,-0.58%
2021/11/16,36142.22,36076.18,36316.61,36076.18,311.90M,0.15%
2021/11/15,36087.45,36128.83,36236.07,36031.78,280.66M,-0.04%
2021/11/12,36100.31,35963.78,36147.63,35934.59,293.18M,0.50%
2021/11/11,35921.23,36038.78,36108.17,35915.27,270.32M,-0.44%
2021/11/10,36079.94,36299.25,36346.61,36009.50,283.52M,-0.66%
2021/11/09,36319.98,36404.53,36416.98,36173.07,258.02M,-0.31%
2021/11/08,36432.22,36416.46,36565.73,36334.42,288.40M,0.29%
2021/11/05,36327.95,36268.75,36484.75,36190.20,344.60M,0.56%
2021/11/04,36124.23,36107.46,36168.03,35986.48,309.99M,-0.09%
2021/11/03,36157.58,36059.09,36178.51,35891.73,262.54M,0.29%
2021/11/02,36052.63,35935.11,36088.81,35884.13,304.51M,0.39%
2021/11/01,35913.84,35833.65,36009.74,35797.97,295.48M,0.26%
2021/10/29,35819.56,35712.28,35852.53,35633.20,407.99M,0.25%
2021/10/28,35730.48,35545.41,35742.25,35545.41,348.43M,0.68%
2021/10/27,35490.69,35835.43,35835.43,35490.43,358.08M,-0.74%
2021/10/26,35756.88,35791.05,35892.92,35734.73,321.91M,0.04%
2021/10/25,35741.15,35692.62,35787.04,35629.37,270.41M,0.18%
2021/10/22,35677.02,35607.72,35765.02,35533.95,349.08M,0.21%
2021/10/21,35603.08,35520.32,35612.36,35442.53,302.12M,-0.02%
2021/10/20,35609.34,35475.16,35669.69,35465.71,267.33M,0.43%
2021/10/19,35457.31,35325.37,35462.68,35290.12,281.26M,0.56%
2021/10/18,35258.61,35221.02,35327.57,35035.94,323.09M,-0.10%
2021/10/15,35294.76,35023.63,35320.97,35023.63,327.87M,1.09%
2021/10/14,34912.56,34443.22,34923.83,34443.22,338.54M,1.56%
2021/10/13,34377.81,34372.71,34449.83,34115.10,319.45M,0.00%
2021/10/12,34378.34,34507.15,34611.24,34318.94,322.03M,-0.34%
2021/10/11,34496.06,34723.79,34951.35,34486.51,256.82M,-0.72%
2021/10/08,34746.25,34757.57,34842.62,34661.95,238.08M,-0.03%
2021/10/07,34754.94,34509.72,34975.19,34509.72,277.05M,0.98%
2021/10/06,34416.99,34198.96,34432.68,33854.69,323.37M,0.30%
2021/10/05,34314.67,34035.25,34490.95,34035.25,312.43M,0.92%
2021/10/04,34002.92,34312.96,34410.28,33821.58,400.19M,-0.94%
2021/10/01,34326.46,33930.70,34490.56,33785.54,429.16M,1.43%
2021/09/30,33843.92,34467.98,34557.37,33833.32,356.20M,-1.59%
2021/09/29,34390.72,34360.08,34580.42,34305.96,291.04M,0.26%
2021/09/28,34299.99,34747.70,34798.21,34254.65,380.22M,-1.63%
2021/09/27,34869.37,34739.27,35061.12,34739.27,292.80M,0.21%
2021/09/24,34798.00,34762.31,34857.06,34648.08,256.58M,0.10%
2021/09/23,34764.82,34296.30,34879.78,34296.30,285.87M,1.48%
2021/09/22,34258.32,34006.87,34440.42,34006.87,300.08M,1.00%
2021/09/21,33919.84,34025.61,34313.88,33914.02,307.98M,-0.15%
2021/09/20,33970.47,34459.72,34459.72,33613.03,441.65M,-1.78%
2021/09/17,34584.88,34737.86,34779.86,34519.63,577.97M,-0.48%
2021/09/16,34751.32,34810.27,34943.55,34540.11,279.31M,-0.18%
2021/09/15,34814.39,34580.95,34880.77,34522.03,324.98M,0.68%
2021/09/14,34577.57,34906.90,34990.36,34510.30,329.18M,-0.84%
2021/09/13,34869.63,34665.50,34939.10,34665.50,334.19M,0.76%
2021/09/10,34607.72,34949.59,35104.25,34599.61,333.23M,-0.78%
2021/09/09,34879.38,35013.08,35199.89,34847.30,262.38M,-0.43%
2021/09/08,35031.07,35087.45,35175.15,34925.61,261.88M,-0.20%
2021/09/07,35100.00,35373.24,35373.24,35060.90,290.73M,-0.76%
2021/09/03,35369.09,35401.73,35422.71,35269.40,223.39M,-0.21%
2021/09/02,35443.82,35353.06,35475.40,35348.48,265.18M,0.37%
2021/09/01,35312.53,35387.55,35407.37,35287.05,266.57M,-0.14%
2021/08/31,35360.73,35391.38,35449.79,35289.86,337.24M,-0.11%
2021/08/30,35399.84,35471.80,35510.71,35374.46,246.81M,-0.16%
2021/08/27,35455.80,35231.11,35479.18,35231.11,242.14M,0.69%
2021/08/26,35213.12,35449.68,35498.45,35205.10,239.93M,-0.54%
2021/08/25,35405.50,35388.77,35501.14,35287.63,239.71M,0.11%
2021/08/24,35366.26,35382.72,35445.47,35356.18,230.48M,0.09%
2021/08/23,35335.71,35160.97,35428.91,35160.97,250.96M,0.61%
2021/08/20,35120.08,34917.96,35177.26,34867.07,269.55M,0.65%
2021/08/19,34894.12,34874.67,34997.81,34690.25,335.05M,-0.19%
2021/08/18,34960.69,35310.20,35356.80,34943.41,291.06M,-1.08%
2021/08/17,35343.28,35500.01,35500.01,35120.31,310.15M,-0.79%
2021/08/16,35625.40,35490.83,35631.19,35231.87,294.01M,0.31%
2021/08/13,35515.38,35551.56,35610.57,35474.78,238.68M,0.04%
2021/08/12,35499.85,35481.94,35510.77,35352.53,236.16M,0.04%
2021/08/11,35484.97,35300.89,35501.16,35300.89,233.04M,0.62%
2021/08/10,35264.67,35135.17,35285.16,35091.91,255.24M,0.46%
2021/08/09,35101.85,35229.67,35229.67,35041.24,207.85M,-0.30%
2021/08/06,35208.51,35077.44,35246.79,35077.44,231.57M,0.41%
2021/08/05,35064.25,34815.61,35067.54,34815.61,217.39M,0.78%
2021/08/04,34792.67,35047.44,35047.44,34790.62,245.30M,-0.92%
2021/08/03,35116.40,34864.10,35120.94,34714.33,259.82M,0.80%
2021/08/02,34838.16,34968.56,35192.11,34808.20,244.89M,-0.28%
2021/07/30,34935.47,35013.26,35106.30,34871.13,281.14M,-0.42%
2021/07/29,35084.53,34985.99,35171.52,34985.99,223.67M,0.44%
2021/07/28,34930.93,35109.95,35116.37,34876.84,347.17M,-0.36%
2021/07/27,35058.52,35078.90,35078.90,34878.07,335.25M,-0.24%
2021/07/26,35144.31,35055.86,35150.37,34950.19,264.80M,0.24%
2021/07/23,35061.55,34855.11,35095.33,34855.11,315.06M,0.68%
2021/07/22,34823.35,34799.68,34879.28,34673.03,294.65M,0.07%
2021/07/21,34798.00,34556.96,34820.24,34556.96,327.19M,0.83%
2021/07/20,34511.99,33981.79,34621.79,33981.79,388.08M,1.62%
2021/07/19,33962.04,34528.48,34528.48,33741.76,450.16M,-2.09%
2021/07/16,34687.85,35007.94,35090.01,34647.82,328.98M,-0.86%
2021/07/15,34987.02,34924.81,34990.41,34762.87,320.45M,0.15%
2021/07/14,34933.23,34920.83,35069.18,34826.87,348.66M,0.13%
2021/07/13,34888.79,34959.96,35018.79,34876.89,323.68M,-0.31%
2021/07/12,34996.18,34836.75,35014.90,34730.15,302.28M,0.36%
2021/07/09,34870.16,34457.51,34893.72,34457.51,301.75M,1.30%
2021/07/08,34421.93,34569.01,34569.01,34145.59,335.76M,-0.75%
2021/07/07,34681.79,34604.17,34708.78,34435.59,305.38M,0.30%
2021/07/06,34577.37,34790.16,34814.20,34358.42,348.43M,-0.60%
2021/07/02,34786.35,34642.42,34821.93,34613.49,303.06M,0.44%
2021/07/01,34633.53,34507.32,34640.28,34498.85,269.31M,0.38%
2021/06/30,34502.51,34290.74,34553.16,34245.48,298.63M,0.61%
2021/06/29,34292.29,34338.89,34469.83,34266.83,288.65M,0.03%
2021/06/28,34283.27,34428.10,34449.65,34186.13,281.29M,-0.44%
2021/06/25,34433.84,34328.10,34501.02,34314.80,456.03M,0.69%
2021/06/24,34196.82,33933.91,34233.02,33933.91,279.38M,0.95%
2021/06/23,33874.24,33948.54,34009.40,33869.83,257.05M,-0.21%
2021/06/22,33945.58,33872.56,34040.70,33751.06,285.33M,0.20%
2021/06/21,33876.97,33312.07,33908.09,33312.07,324.44M,1.76%
2021/06/18,33290.08,33622.70,33622.70,33271.93,569.38M,-1.58%
2021/06/17,33823.45,34014.38,34091.79,33626.61,355.92M,-0.62%
2021/06/16,34033.67,34308.48,34333.25,33917.11,348.03M,-0.77%
2021/06/15,34299.33,34397.10,34420.38,34199.16,274.13M,-0.27%
2021/06/14,34393.75,34472.52,34472.52,34211.54,302.55M,-0.25%
2021/06/11,34479.60,34499.81,34618.09,34328.65,262.62M,0.04%
2021/06/10,34466.24,34502.51,34737.79,34447.25,310.88M,0.06%
2021/06/09,34447.14,34626.16,34654.67,34439.37,246.54M,-0.44%
2021/06/08,34599.82,34645.84,34665.38,34452.94,296.09M,-0.09%
2021/06/07,34630.24,34766.20,34820.91,34574.51,259.44M,-0.36%
2021/06/04,34756.39,34618.69,34772.12,34618.69,271.56M,0.52%
2021/06/03,34577.04,34550.31,34667.41,34334.41,299.74M,-0.07%
2021/06/02,34600.38,34614.62,34706.65,34545.96,265.16M,0.07%
2021/06/01,34575.31,34584.19,34849.32,34542.87,294.79M,0.13%
2021/05/28,34529.45,34558.50,34631.11,34520.09,290.85M,0.19%
2021/05/27,34464.64,34432.47,34608.82,34389.24,520.63M,0.41%
2021/05/26,34323.05,34336.34,34409.59,34271.44,259.81M,0.03%
2021/05/25,34312.46,34428.66,34511.35,34266.03,289.95M,-0.24%
2021/05/24,34393.98,34253.87,34472.51,34253.87,251.81M,0.54%
2021/05/21,34207.84,34121.91,34415.48,34121.91,308.84M,0.36%
2021/05/20,34084.15,33906.30,34233.40,33872.41,324.40M,0.55%
2021/05/19,33896.04,33945.81,33945.81,33473.80,354.00M,-0.48%
2021/05/18,34060.66,34351.18,34408.99,34044.10,301.78M,-0.78%
2021/05/17,34327.79,34375.29,34383.84,34176.65,293.36M,-0.16%
2021/05/14,34382.13,34050.86,34454.05,34050.86,307.38M,1.06%
2021/05/13,34021.45,33624.74,34181.77,33623.49,352.81M,1.29%
2021/05/12,33587.66,34206.40,34207.87,33555.22,383.58M,-1.99%
2021/05/11,34269.16,34572.74,34572.74,34075.31,413.18M,-1.36%
2021/05/10,34742.82,34785.27,35091.56,34741.57,370.04M,-0.10%
2021/05/07,34777.76,34578.27,34811.39,34464.31,311.63M,0.66%
2021/05/06,34548.53,34245.11,34561.29,34185.06,317.12M,0.93%
2021/05/05,34230.34,34163.99,34331.20,34039.66,255.81M,0.29%
2021/05/04,34133.03,34080.20,34147.78,33765.68,410.17M,0.06%
2021/05/03,34113.23,33904.89,34221.06,33904.89,291.34M,0.70%
2021/04/30,33874.85,33988.75,33988.75,33784.96,376.11M,-0.54%
2021/04/29,34060.36,33855.64,34087.21,33744.28,409.60M,0.71%
2021/04/28,33820.38,33860.46,33946.60,33805.56,353.02M,-0.48%
2021/04/27,33984.93,33932.13,34043.98,33870.46,294.95M,0.01%
2021/04/26,33981.57,34044.23,34148.94,33941.37,285.41M,-0.18%
2021/04/23,34043.49,33804.52,34157.57,33713.29,349.67M,0.67%
2021/04/22,33815.90,34109.88,34126.57,33717.19,346.58M,-0.94%
2021/04/21,34137.31,33808.30,34160.34,33773.80,293.51M,0.93%
2021/04/20,33821.30,34034.18,34034.18,33687.01,354.20M,-0.75%
2021/04/19,34077.63,34182.38,34182.38,33980.56,315.62M,-0.36%
2021/04/16,34200.67,34058.16,34256.75,34058.16,348.18M,0.48%
2021/04/15,34035.99,33788.53,34068.73,33788.53,321.83M,0.90%
2021/04/14,33730.89,33668.95,33911.25,33668.95,318.67M,0.16%
2021/04/13,33677.27,33721.16,33741.64,33545.84,330.00M,-0.20%
2021/04/12,33745.40,33775.06,33786.19,33665.54,329.02M,-0.16%
2021/04/09,33800.60,33526.19,33810.87,33526.19,317.82M,0.89%
2021/04/08,33503.57,33469.89,33506.80,33342.64,306.19M,0.17%
2021/04/07,33446.26,33444.98,33521.76,33347.96,279.88M,0.05%
2021/04/06,33430.24,33500.02,33544.79,33380.43,298.31M,-0.29%
2021/04/05,33527.19,33222.38,33617.95,33222.38,345.15M,1.13%
2021/04/01,33153.21,33054.58,33167.17,32985.35,318.34M,0.52%
2021/03/31,32981.55,33116.04,33173.77,32980.57,418.64M,-0.26%
2021/03/30,33066.96,33127.88,33170.93,32988.92,309.57M,-0.31%
2021/03/29,33171.37,33087.55,33259.00,32905.13,351.61M,0.30%
2021/03/26,33072.88,32681.07,33098.83,32681.07,383.45M,1.39%
2021/03/25,32619.48,32346.81,32672.69,32071.41,413.49M,0.62%
2021/03/24,32420.06,32470.88,32787.99,32418.15,405.06M,-0.01%
2021/03/23,32423.15,32691.50,32753.77,32356.28,388.13M,-0.94%
2021/03/22,32731.20,32601.82,32810.35,32512.53,384.32M,0.32%
2021/03/19,32627.97,32858.36,32858.36,32505.07,847.02M,-0.71%
2021/03/18,32862.30,32928.16,33227.78,32831.25,421.02M,-0.46%
2021/03/17,33015.37,32825.52,33047.58,32782.18,391.81M,0.58%
2021/03/16,32825.95,32966.75,32966.75,32778.23,387.91M,-0.39%
2021/03/15,32953.46,32798.84,32973.40,32629.75,362.08M,0.53%
2021/03/12,32778.64,32462.40,32793.32,32462.40,348.29M,0.90%
2021/03/11,32485.59,32354.50,32661.59,32345.70,402.40M,0.58%
2021/03/10,32297.02,31906.96,32389.50,31906.96,410.23M,1.46%
2021/03/09,31832.74,31892.35,32150.32,31822.64,463.74M,0.10%
2021/03/08,31802.44,31512.15,32148.04,31512.15,499.58M,0.97%
2021/03/05,31496.30,31029.18,31580.33,30766.81,505.35M,1.85%
2021/03/04,30924.14,31289.01,31461.97,30547.53,551.23M,-1.11%
2021/03/03,31270.09,31352.96,31563.31,31260.14,411.61M,-0.39%
2021/03/02,31391.52,31535.37,31623.27,31377.16,341.28M,-0.46%
2021/03/01,31535.51,31065.90,31668.34,31065.90,387.58M,1.95%
2021/02/26,30932.37,31401.29,31450.89,30911.37,538.91M,-1.50%
2021/02/25,31402.01,31955.94,31984.77,31293.32,458.96M,-1.75%
2021/02/24,31961.86,31499.75,32009.64,31421.29,413.35M,1.35%
2021/02/23,31537.35,31501.89,31653.38,31158.76,461.92M,0.05%
2021/02/22,31521.69,31381.12,31653.48,31286.57,389.68M,0.09%
2021/02/19,31494.32,31504.13,31647.53,31469.34,353.07M,0.00%
2021/02/18,31493.34,31558.60,31558.60,31285.32,325.99M,-0.38%
2021/02/17,31613.02,31485.61,31643.70,31338.76,345.86M,0.29%
2021/02/16,31522.75,31472.08,31608.63,31443.48,336.99M,0.20%
2021/02/12,31458.40,31420.80,31475.31,31347.80,266.37M,0.09%
2021/02/11,31430.70,31466.49,31543.82,31244.36,284.68M,-0.02%
2021/02/10,31437.80,31428.02,31511.44,31221.32,328.39M,0.20%
2021/02/09,31375.83,31359.88,31439.47,31245.86,310.14M,-0.03%
2021/02/08,31385.76,31191.20,31386.10,31191.20,328.41M,0.76%
2021/02/05,31148.24,31093.81,31252.18,31083.22,295.00M,0.30%
2021/02/04,31055.86,30737.78,31065.96,30737.78,341.49M,1.08%
2021/02/03,30723.60,30689.65,30793.41,30521.31,307.31M,0.12%
2021/02/02,30687.48,30276.88,30840.54,30276.88,338.17M,1.57%
2021/02/01,30211.91,30054.73,30335.91,30014.97,350.24M,0.76%
2021/01/29,29982.62,30553.91,30553.91,29856.30,538.04M,-2.03%
2021/01/28,30603.36,30377.19,30951.41,30377.19,467.34M,0.99%
2021/01/27,30303.17,30893.78,30893.78,30206.91,566.47M,-2.05%
2021/01/26,30937.04,30968.55,31121.42,30921.71,381.87M,-0.07%
2021/01/25,30960.00,30989.85,30989.85,30564.06,477.35M,-0.12%
2021/01/22,30996.98,31141.56,31141.56,30908.47,436.04M,-0.57%
2021/01/21,31176.01,31198.01,31272.22,31120.92,423.15M,-0.04%
2021/01/20,31188.38,31017.54,31235.98,30997.79,384.98M,0.83%
2021/01/19,30930.52,30887.42,31086.62,30865.03,387.75M,0.38%
2021/01/15,30814.26,30926.77,30941.98,30612.67,440.02M,-0.57%
2021/01/14,30991.52,31085.67,31223.78,30982.24,429.70M,-0.22%
2021/01/13,31060.47,31084.88,31153.37,30992.05,415.14M,-0.03%
2021/01/12,31068.69,31015.01,31114.56,30888.76,362.87M,0.19%
2021/01/11,31008.69,31015.37,31096.98,30832.06,363.79M,-0.29%
2021/01/08,31097.97,31069.58,31140.67,30793.27,385.65M,0.18%
2021/01/07,31041.13,30901.18,31193.40,30897.86,430.62M,0.69%
2021/01/06,30829.40,30362.78,31022.65,30313.07,500.43M,1.44%
2021/01/05,30391.60,30204.25,30504.89,30141.78,350.91M,0.55%
2021/01/04,30223.89,30627.47,30674.28,29881.82,476.73M,-1.25%
2020/12/31,30606.48,30417.64,30637.47,30344.50,287.06M,0.65%
2020/12/30,30409.56,30415.09,30525.35,30393.04,296.14M,0.24%
2020/12/29,30335.67,30492.07,30588.79,30274.24,358.87M,-0.22%
2020/12/28,30403.97,30283.23,30525.56,30283.23,303.08M,0.68%
2020/12/24,30199.87,30155.92,30209.67,30099.30,146.44M,0.23%
2020/12/23,30129.83,30046.73,30292.53,30046.73,275.38M,0.38%
2020/12/22,30015.51,30200.20,30200.20,29992.89,392.52M,-0.67%
2020/12/21,30216.45,30159.00,30304.14,29755.53,445.69M,0.12%
2020/12/18,30179.05,30314.26,30343.59,30029.44,798.23M,-0.41%
2020/12/17,30303.37,30216.00,30323.78,30216.00,345.53M,0.49%
2020/12/16,30154.54,30191.38,30236.03,30080.11,349.54M,-0.15%
2020/12/15,30199.31,29919.09,30243.26,29894.95,419.48M,1.13%
2020/12/14,29861.55,30123.91,30325.79,29849.15,371.98M,-0.62%
2020/12/11,30046.37,29988.21,30071.13,29820.84,396.01M,0.16%
2020/12/10,29999.26,30032.55,30063.87,29876.82,326.93M,-0.23%
2020/12/09,30068.81,30229.81,30319.70,29951.85,383.74M,-0.35%
2020/12/08,30173.88,29997.95,30246.22,29972.07,314.83M,0.35%
2020/12/07,30069.79,30233.03,30233.03,29967.22,370.58M,-0.49%
2020/12/04,30218.26,29989.56,30218.26,29989.56,363.09M,0.83%
2020/12/03,29969.52,29920.83,30110.88,29877.27,408.41M,0.29%
2020/12/02,29883.79,29695.09,29902.51,29599.29,389.33M,0.20%
2020/12/01,29823.92,29797.50,30083.31,29797.50,435.44M,0.63%
2020/11/30,29638.64,29854.51,29854.51,29463.64,561.21M,-0.91%
2020/11/27,29910.37,29911.33,30015.13,29819.98,178.10M,0.13%
2020/11/25,29872.47,30058.87,30058.87,29806.25,324.19M,-0.58%
2020/11/24,30046.24,29746.11,30116.51,29746.11,436.45M,1.54%
2020/11/23,29591.27,29332.82,29667.75,29332.82,389.02M,1.12%
2020/11/20,29263.48,29437.57,29469.89,29231.20,308.74M,-0.75%
2020/11/19,29483.23,29370.92,29524.90,29228.38,333.16M,0.15%
2020/11/18,29438.42,29875.40,29930.85,29432.84,384.89M,-1.16%
2020/11/17,29783.35,29800.15,29872.42,29520.29,376.14M,-0.56%
2020/11/16,29950.44,29672.36,29964.29,29672.36,420.76M,1.60%
2020/11/13,29479.81,29203.90,29559.25,29203.90,348.81M,1.37%
2020/11/12,29080.17,29231.91,29311.83,28902.13,372.87M,-1.08%
2020/11/11,29397.63,29524.35,29593.11,29281.22,376.70M,-0.08%
2020/11/10,29420.92,29254.17,29478.86,29126.99,526.98M,0.90%
2020/11/09,29157.97,29467.90,29933.83,29130.66,680.57M,2.95%
2020/11/06,28323.40,28399.13,28431.96,28189.50,328.58M,-0.24%
2020/11/05,28390.18,28083.37,28495.05,28083.37,391.73M,1.95%
2020/11/04,27847.66,27512.83,28301.50,27512.83,449.89M,1.34%
2020/11/03,27480.03,27138.69,27640.21,27138.69,353.35M,2.06%
2020/11/02,26925.05,26691.28,27043.48,26691.28,382.27M,1.60%
2020/10/30,26501.60,26572.27,26639.18,26143.77,506.32M,-0.59%
2020/10/29,26659.11,26480.98,26891.89,26290.78,434.01M,0.52%
2020/10/28,26519.95,27102.14,27102.14,26497.39,499.63M,-3.43%
2020/10/27,27463.19,27651.18,27707.69,27457.96,372.48M,-0.80%
2020/10/26,27685.38,28185.82,28185.82,27370.16,407.04M,-2.29%
2020/10/23,28335.57,28409.65,28436.52,28149.82,350.10M,-0.10%
2020/10/22,28363.66,28197.42,28421.31,28040.18,334.39M,0.54%
2020/10/21,28210.82,28270.66,28450.64,28196.39,301.11M,-0.35%
2020/10/20,28308.79,28245.85,28575.03,28243.04,351.45M,0.40%
2020/10/19,28195.42,28633.55,28711.93,28139.40,360.92M,-1.44%
2020/10/16,28606.31,28570.72,28842.90,28570.72,358.95M,0.39%
2020/10/15,28494.20,28323.40,28535.85,28181.54,330.13M,-0.07%
2020/10/14,28514.00,28731.30,28792.56,28461.73,372.48M,-0.58%
2020/10/13,28679.81,28764.95,28808.84,28604.35,528.27M,-0.55%
2020/10/12,28837.52,28671.12,28957.90,28659.67,493.68M,0.88%
2020/10/09,28586.90,28533.61,28676.29,28440.63,326.48M,0.57%
2020/10/08,28425.51,28348.86,28459.13,28265.56,315.83M,0.43%
2020/10/07,28303.46,27971.36,28369.66,27971.36,330.19M,1.91%
2020/10/06,27772.76,28214.24,28354.48,27728.03,438.44M,-1.34%
2020/10/05,28148.64,27825.42,28162.64,27825.42,322.53M,1.68%
2020/10/02,27682.81,27536.39,27861.43,27382.94,395.82M,-0.48%
2020/10/01,27816.90,27940.63,28041.46,27669.26,375.65M,0.13%
2020/09/30,27781.70,27514.64,28026.33,27511.06,455.15M,1.20%
2020/09/29,27452.66,27560.24,27605.60,27338.09,306.70M,-0.48%
2020/09/28,27584.06,27362.14,27722.60,27362.14,405.06M,1.51%
2020/09/25,27173.96,26694.51,27239.29,26635.38,391.73M,1.34%
2020/09/24,26815.44,26716.09,27094.85,26537.01,448.78M,0.20%
2020/09/23,26763.13,27413.60,27464.46,26716.12,463.20M,-1.92%
2020/09/22,27288.18,27170.34,27333.09,26989.93,423.33M,0.52%
2020/09/21,27147.70,27484.71,27484.71,26715.15,523.66M,-1.84%
2020/09/18,27657.42,27864.87,27946.69,27487.97,703.89M,-0.88%
2020/09/17,27901.98,27834.18,28056.79,27647.93,439.89M,-0.47%
2020/09/16,28032.38,28031.69,28364.77,28021.67,416.65M,0.13%
2020/09/15,27995.60,28139.76,28231.06,27931.45,418.89M,0.01%
2020/09/14,27993.33,27718.74,28086.06,27718.74,384.09M,1.18%
2020/09/11,27665.64,27613.86,27828.82,27448.15,437.53M,0.48%
2020/09/10,27534.58,28022.51,28174.78,27447.08,447.59M,-1.45%
2020/09/09,27940.47,27711.71,28206.21,27704.54,467.06M,1.60%
2020/09/08,27500.89,27925.23,27925.23,27464.90,587.16M,-2.25%
2020/09/04,28133.31,28341.05,28539.75,27664.68,700.49M,-0.56%
2020/09/03,28292.73,29090.70,29199.35,28074.76,658.29M,-2.78%
2020/09/02,29100.50,28736.79,29162.88,28713.53,542.54M,1.59%
2020/09/01,28645.66,28439.61,28659.26,28290.72,428.66M,0.76%
2020/08/31,28430.05,28643.66,28643.66,28363.55,519.82M,-0.78%
2020/08/28,28653.87,28601.29,28733.35,28487.98,373.80M,0.57%
2020/08/27,28492.27,28384.07,28634.22,28363.93,405.09M,0.57%
2020/08/26,28331.92,28257.88,28353.80,28153.91,328.80M,0.30%
2020/08/25,28248.44,28347.42,28400.74,28094.57,341.13M,-0.21%
2020/08/24,28308.46,28077.58,28314.94,28041.75,385.44M,1.35%
2020/08/21,27930.33,27758.13,27959.48,27686.78,374.34M,0.69%
2020/08/20,27739.73,27622.68,27781.46,27526.25,306.05M,0.17%
2020/08/19,27692.88,27811.26,27920.42,27647.67,312.95M,-0.31%
2020/08/18,27778.07,27853.48,27891.12,27668.79,277.12M,-0.24%
2020/08/17,27844.91,27970.05,27999.81,27816.40,291.99M,-0.31%
2020/08/14,27931.02,27828.93,27977.81,27759.39,276.73M,0.12%
2020/08/13,27896.72,27922.51,27986.10,27789.78,364.41M,-0.29%
2020/08/12,27976.84,27860.24,28043.89,27843.32,342.07M,1.05%
2020/08/11,27686.91,27961.64,28154.88,27624.51,430.09M,-0.38%
2020/08/10,27791.44,27488.21,27803.86,27488.21,362.50M,1.30%
2020/08/07,27433.48,27321.68,27456.24,27223.55,324.93M,0.17%
2020/08/06,27386.98,27170.82,27394.10,27145.25,323.72M,0.68%
2020/08/05,27201.52,26924.78,27221.67,26924.78,369.98M,1.39%
2020/08/04,26828.47,26664.61,26832.72,26597.82,355.46M,0.62%
2020/08/03,26664.40,26542.32,26707.26,26534.38,439.38M,0.89%
2020/07/31,26428.32,26409.33,26440.02,26013.59,491.37M,0.44%
2020/07/30,26313.65,26367.42,26374.93,25992.28,358.29M,-0.85%
2020/07/29,26539.57,26388.44,26602.45,26375.39,347.58M,0.61%
2020/07/28,26379.28,26529.45,26556.84,26361.71,362.40M,-0.77%
2020/07/27,26584.77,26447.67,26625.46,26426.92,400.93M,0.43%
2020/07/24,26469.89,26533.41,26625.70,26402.86,497.97M,-0.68%
2020/07/23,26652.33,26955.97,26973.85,26560.04,426.56M,-1.31%
